system:index,AOD,date,.geo
MCD19A2_A2022032_h24v05_061_2024227010459_04,169.34174022698613,2022-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022036_h24v05_061_2022350025439_02,397.9583858764186,2022-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022036_h24v05_061_2022350025439_04,315.1122320302648,2022-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022036_h24v05_061_2024227062858_02,658.5952080706179,2022-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022036_h24v05_061_2024227062858_04,489.87389659520807,2022-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022038_h24v05_061_2022350044405_01,253.03909205548553,2022-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022038_h24v05_061_2022350044405_03,381.86808510638303,2022-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022038_h24v05_061_2024227082121_01,531.514501891551,2022-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h24v05_061_2022353163903_01,152.05296343001262,2022-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h24v05_061_2022353163903_03,37.095838587641865,2022-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h24v05_061_2024229123838_01,349.4199243379571,2022-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h24v05_061_2024229123838_03,313.9634300126103,2022-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022041_h24v05_061_2022353171620_03,113.60907944514501,2022-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022041_h24v05_061_2024229125815_02,256.3644388398487,2022-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022041_h24v05_061_2024229125815_03,175.47793190416144,2022-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022042_h24v05_061_2022353175450_01,47.02395964691047,2022-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022042_h24v05_061_2022353175450_02,135.9628252788104,2022-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022042_h24v05_061_2024229132208_01,165.44766708701135,2022-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022042_h24v05_061_2024229132208_02,184.31970260223048,2022-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022043_h24v05_061_2022353183654_02,64.28625472887768,2022-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022043_h24v05_061_2022353183654_03,240.40983606557376,2022-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022043_h24v05_061_2022353183654_04,164.4829760403531,2022-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022043_h24v05_061_2024229140659_02,337.2257250945775,2022-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022043_h24v05_061_2024229140659_03,284.281210592686,2022-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022043_h24v05_061_2024229140659_04,270.08953341740227,2022-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022044_h24v05_061_2022353193335_02,356.76190476190476,2022-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022044_h24v05_061_2024229143229_02,432.0,2022-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022045_h24v05_061_2024229145750_04,994.0,2022-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h24v05_061_2022353211237_02,563.5825977301387,2022-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h24v05_061_2022353211237_04,607.4413619167717,2022-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h24v05_061_2024229151945_02,692.3177805800757,2022-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h24v05_061_2024229151945_04,712.4627994955865,2022-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h24v05_061_2022353214804_01,430.3266078184111,2022-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h24v05_061_2022353214804_03,433.08448928121067,2022-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h24v05_061_2024229154631_01,636.5889029003783,2022-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h24v05_061_2024229154631_03,625.3329129886508,2022-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022048_h24v05_061_2022353222525_02,425.21815889029006,2022-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022048_h24v05_061_2024229162023_02,589.8385876418663,2022-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022050_h24v05_061_2022354000857_02,136.38209331651956,2022-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022050_h24v05_061_2024229165916_02,379.39848675914254,2022-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022051_h24v05_061_2022354005837_02,108.1122320302648,2022-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022051_h24v05_061_2022354005837_04,38.991172761664565,2022-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022051_h24v05_061_2024229171937_02,170.7364438839849,2022-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022051_h24v05_061_2024229171937_04,236.81588902900378,2022-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022052_h24v05_061_2022354013115_02,34.46027742749054,2022-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022052_h24v05_061_2022354013115_04,407.0,2022-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022052_h24v05_061_2024229174917_02,298.38209331651956,2022-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022058_h24v05_061_2022354060457_01,112.31399747793192,2022-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022058_h24v05_061_2022354060457_02,132.97225725094577,2022-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022058_h24v05_061_2022354060457_04,36.19041614123581,2022-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022058_h24v05_061_2024229231412_01,211.2761664564943,2022-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022058_h24v05_061_2024229231412_02,183.91803278688525,2022-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022058_h24v05_061_2024229231412_04,264.0643127364439,2022-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022059_h24v05_061_2022354070523_04,216.40721649484536,2022-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022059_h24v05_061_2024229234555_04,274.3969072164948,2022-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022060_h24v05_061_2022354075304_02,177.85119798234552,2022-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022060_h24v05_061_2022354075304_04,279.0,2022-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022060_h24v05_061_2024230011927_02,258.67717528373265,2022-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022060_h24v05_061_2024230011927_04,412.1694915254237,2022-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022063_h24v05_061_2022354103058_01,134.23455233291298,2022-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022063_h24v05_061_2022354103058_03,166.22194199243378,2022-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022063_h24v05_061_2024230033812_01,274.1488020176545,2022-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022063_h24v05_061_2024230033812_03,320.48171500630514,2022-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022066_h24v05_061_2022354123920_02,338.00504413619166,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022066_h24v05_061_2024230050615_02,482.3089533417403,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022070_h24v05_061_2022354163136_01,223.78310214375787,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022070_h24v05_061_2024230070354_01,397.5018915510719,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022072_h24v05_061_2022354180740_01,147.22194199243378,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022072_h24v05_061_2024230075545_01,291.07440100882724,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022073_h24v05_061_2022354183346_02,347.66497461928935,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022073_h24v05_061_2022354183346_03,322.80580075662044,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022073_h24v05_061_2024230081507_03,402.4955863808323,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022074_h24v05_061_2022354191626_01,153.8562421185372,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022074_h24v05_061_2022354191626_02,101.20554854981084,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022074_h24v05_061_2022354191626_04,88.58259773013872,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022074_h24v05_061_2024230084737_01,270.5283732660782,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022074_h24v05_061_2024230084737_02,165.6418663303909,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022074_h24v05_061_2024230084737_04,305.2723833543506,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022075_h24v05_061_2022354201325_02,207.01261034047917,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022075_h24v05_061_2022354201325_04,107.45523329129885,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022075_h24v05_061_2024230100702_02,417.65321563682215,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022075_h24v05_061_2024230100702_04,199.13619167717528,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022076_h24v05_061_2022354210943_02,137.66456494325348,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022076_h24v05_061_2022354210943_04,84.67843631778057,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022076_h24v05_061_2024230102324_02,230.4161412358134,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022076_h24v05_061_2024230102324_04,293.2938209331652,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022078_h24v05_061_2022354231406_02,397.2559899117276,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022078_h24v05_061_2022354231406_04,337.6267339218159,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022078_h24v05_061_2024230110139_02,471.8575031525851,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022078_h24v05_061_2024230110139_04,418.2736443883984,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022079_h24v05_061_2022354234518_01,541.8234552332913,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022079_h24v05_061_2022354234518_03,532.7465321563682,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022079_h24v05_061_2024230113436_01,700.6242118537201,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022079_h24v05_061_2024230113436_03,679.1878940731399,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022080_h24v05_061_2022355004748_02,525.4350567465322,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022080_h24v05_061_2022355004748_04,513.0441361916771,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022080_h24v05_061_2024230115542_02,648.4564943253469,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022080_h24v05_061_2024230115542_04,564.3871374527113,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022081_h24v05_061_2022355015016_01,247.5952080706179,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022081_h24v05_061_2022355015016_04,251.0655737704918,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022081_h24v05_061_2024230121833_01,374.7301387137453,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022081_h24v05_061_2024230121833_04,440.39470365699873,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022082_h24v05_061_2022355023009_02,577.2232030264817,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022082_h24v05_061_2022355023009_03,517.0907944514502,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022082_h24v05_061_2022355023009_04,440.8562421185372,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022082_h24v05_061_2024230124031_02,758.3341740226987,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022082_h24v05_061_2024230124031_03,571.3820933165196,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022082_h24v05_061_2024230124031_04,532.3480453972257,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022083_h24v05_061_2022355030931_02,303.1387137452711,2022-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022083_h24v05_061_2022355030931_04,314.2282471626734,2022-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022083_h24v05_061_2024230130015_02,375.9243379571248,2022-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022083_h24v05_061_2024230130015_04,466.86885245901635,2022-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022084_h24v05_061_2022355040336_02,233.78688524590166,2022-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022084_h24v05_061_2022355040336_04,194.36191677175282,2022-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022084_h24v05_061_2024230132044_02,447.56872635561155,2022-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022084_h24v05_061_2024230132044_04,304.765447667087,2022-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022085_h24v05_061_2022355044726_02,185.38839848675914,2022-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022085_h24v05_061_2022355044726_04,146.01513240857506,2022-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022085_h24v05_061_2024230140341_02,276.03909205548547,2022-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022085_h24v05_061_2024230140341_04,276.422446406053,2022-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022086_h24v05_061_2022355054740_01,375.24590163934425,2022-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022086_h24v05_061_2022355054740_03,471.80201765447674,2022-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022086_h24v05_061_2024230143008_01,567.577553593947,2022-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022086_h24v05_061_2024230143008_03,630.1992433795713,2022-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022087_h24v05_061_2022355070550_02,493.968474148802,2022-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022087_h24v05_061_2022355070550_04,384.67969735182857,2022-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022087_h24v05_061_2024230145703_02,617.0504413619167,2022-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022087_h24v05_061_2024230145703_04,466.66834804539724,2022-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022088_h24v05_061_2022355080626_01,385.15384615384625,2022-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022088_h24v05_061_2022355080626_03,342.75914249684746,2022-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022088_h24v05_061_2024230152322_01,550.9142496847414,2022-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022088_h24v05_061_2024230152322_03,530.6822194199244,2022-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022089_h24v05_061_2022355084639_02,371.58385876418663,2022-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022089_h24v05_061_2022355084639_03,387.00252206809586,2022-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022089_h24v05_061_2024230154451_02,552.2686002522069,2022-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022089_h24v05_061_2024230154451_03,409.3467843631778,2022-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022090_h24v05_061_2022355093508_01,218.58638083228246,2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022090_h24v05_061_2022355093508_02,207.61286254728876,2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022090_h24v05_061_2022355093508_04,162.33291298865072,2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022090_h24v05_061_2024230161102_01,348.124842370744,2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022090_h24v05_061_2024230161102_02,260.78184110970994,2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022090_h24v05_061_2024230161102_04,377.7944514501892,2022-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022091_h24v05_061_2022355103728_02,173.65699873896594,2022-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022091_h24v05_061_2024230162956_02,414.75031525851193,2022-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022092_h24v05_061_2022355111024_02,323.5750315258512,2022-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022092_h24v05_061_2024230164854_02,412.18789407314,2022-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022093_h24v05_061_2022355114322_02,501.9432534678436,2022-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022093_h24v05_061_2024230170630_02,715.5195460277426,2022-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022094_h24v05_061_2022355121434_02,285.19293820933166,2022-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022094_h24v05_061_2024230173139_02,400.57124842370746,2022-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022095_h24v05_061_2022355130820_01,273.7931904161412,2022-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022095_h24v05_061_2024230174844_01,460.59646910466586,2022-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022096_h24v05_061_2022355135841_02,270.37957124842376,2022-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022096_h24v05_061_2024230180614_02,452.28247162673387,2022-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022097_h24v05_061_2022355143524_01,198.7528373266078,2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022097_h24v05_061_2024230182233_01,341.8007566204288,2022-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022098_h24v05_061_2022355151205_02,358.9419924337957,2022-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022098_h24v05_061_2024230184037_02,568.1588902900378,2022-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022099_h24v05_061_2022355160943_02,458.26860025220674,2022-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022099_h24v05_061_2024230185842_02,537.156368221942,2022-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022100_h24v05_061_2022361171740_02,307.8802017654477,2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022100_h24v05_061_2024230191433_02,569.482976040353,2022-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022102_h24v05_061_2022361174818_01,636.4968474148802,2022-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022102_h24v05_061_2024230194957_01,860.8701134930644,2022-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022103_h24v05_061_2022361180434_02,727.0939393939395,2022-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022103_h24v05_061_2024230200534_02,887.3787878787881,2022-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022105_h24v05_061_2023007144937_02,220.4262295081967,2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022105_h24v05_061_2024230204149_02,451.48423707440105,2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022106_h24v05_061_2023007152802_01,216.38713745271124,2022-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022106_h24v05_061_2023007152802_02,256.9344262295082,2022-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022106_h24v05_061_2024230205634_01,352.43505674653215,2022-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022106_h24v05_061_2024230205634_02,322.3039092055485,2022-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022107_h24v05_061_2023007163726_04,371.733921815889,2022-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022107_h24v05_061_2024230211325_04,485.795712484237,2022-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022108_h24v05_061_2023007173505_02,622.4627994955864,2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022108_h24v05_061_2024230213354_02,726.2370744010088,2022-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022110_h24v05_061_2023007183705_04,465.1387137452711,2022-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022110_h24v05_061_2024230221315_04,543.0390920554854,2022-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022111_h24v05_061_2023007190312_03,430.91424968474143,2022-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022111_h24v05_061_2024230224050_03,655.156368221942,2022-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022112_h24v05_061_2023007194104_02,257.13181818181823,2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022112_h24v05_061_2023007194104_04,270.71752837326613,2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022112_h24v05_061_2024230225721_02,476.78688524590166,2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022112_h24v05_061_2024230225721_04,335.49180327868856,2022-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022113_h24v05_061_2023007202003_01,230.6696090794451,2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022113_h24v05_061_2023007202003_04,208.15384615384613,2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022113_h24v05_061_2024230231934_01,382.3631778058007,2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022113_h24v05_061_2024230231934_04,436.43631778058005,2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022114_h24v05_061_2023007210847_02,388.37831021437574,2022-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022114_h24v05_061_2024230234542_02,632.3883984867591,2022-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022115_h24v05_061_2023007214939_02,219.88146279949558,2022-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022115_h24v05_061_2023007214939_04,155.6809583858764,2022-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022115_h24v05_061_2024231000501_02,296.19041614123586,2022-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022115_h24v05_061_2024231000501_04,379.46910466582597,2022-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022116_h24v05_061_2023007221724_02,128.42244640605296,2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022116_h24v05_061_2023007221724_04,206.8360655737705,2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022116_h24v05_061_2024231002617_02,429.578814627995,2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022116_h24v05_061_2024231002617_04,348.1626733921816,2022-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022117_h24v05_061_2023007230505_02,209.7377049180328,2022-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022117_h24v05_061_2023007230505_04,153.9672131147541,2022-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022117_h24v05_061_2024231004940_02,321.921815889029,2022-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022117_h24v05_061_2024231004940_04,298.45271122320304,2022-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022118_h24v05_061_2023007235913_01,374.89911727616646,2022-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
