system:index,AOD,date,.geo
MCD19A2_A2022154_h24v05_061_2024231133909_03,328.645,2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022154_h24v05_061_2024231133909_04,373.52500000000003,2022-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022155_h24v05_061_2023008224803_02,341.985,2022-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022155_h24v05_061_2023008224803_04,402.87333333333333,2022-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022155_h24v05_061_2024231145747_02,611.4300000000001,2022-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022155_h24v05_061_2024231145747_04,597.5866666666666,2022-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h24v05_061_2023008231747_03,702.9250000000001,2022-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h24v05_061_2023008231747_04,699.6666666666666,2022-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h24v05_061_2024231152505_03,853.28,2022-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h24v05_061_2024231152505_04,863.7266666666667,2022-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022157_h24v05_061_2023008233934_02,704.07,2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022157_h24v05_061_2023008233934_04,493.29999999999995,2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022157_h24v05_061_2024231161115_02,830.2450000000001,2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022157_h24v05_061_2024231161115_04,763.405,2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022158_h24v05_061_2023009000246_03,768.2850000000001,2022-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022158_h24v05_061_2023009000246_04,800.4749999999999,2022-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022158_h24v05_061_2024231164023_03,933.45,2022-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022158_h24v05_061_2024231164023_04,909.0050000000001,2022-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022159_h24v05_061_2023009003303_01,866.8900000000001,2022-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022159_h24v05_061_2023009003303_03,747.8,2022-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022159_h24v05_061_2024231170935_01,1136.6200000000001,2022-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022159_h24v05_061_2024231170935_03,937.875,2022-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022160_h24v05_061_2023009010201_02,650.5200000000001,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022160_h24v05_061_2023009010201_03,545.465,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022160_h24v05_061_2024231173859_02,894.585,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022160_h24v05_061_2024231173859_03,641.115,2022-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022161_h24v05_061_2023009012729_01,517.58,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022161_h24v05_061_2023009012729_04,548.64,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022161_h24v05_061_2024231185752_01,751.8700000000001,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022161_h24v05_061_2024231185752_04,735.95,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022162_h24v05_061_2023009020335_02,426.265,2022-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022162_h24v05_061_2023009020335_04,560.187165775401,2022-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022162_h24v05_061_2024231191225_02,711.49,2022-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022162_h24v05_061_2024231191225_04,674.4812834224598,2022-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022163_h24v05_061_2023009023503_03,464.775,2022-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022163_h24v05_061_2023009023503_04,415.48,2022-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022163_h24v05_061_2024231194145_03,576.99,2022-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022163_h24v05_061_2024231194145_04,603.5799999999999,2022-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022164_h24v05_061_2023009030444_02,211.215,2022-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022164_h24v05_061_2023009030444_04,277.335,2022-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022164_h24v05_061_2024231201822_02,515.335,2022-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022164_h24v05_061_2024231201822_04,488.05999999999995,2022-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h24v05_061_2023009033800_03,391.06500000000005,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h24v05_061_2023009033800_04,353.015,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h24v05_061_2024231203634_03,532.535,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h24v05_061_2024231203634_04,478.24500000000006,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022166_h24v05_061_2023009035842_01,575.965,2022-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022166_h24v05_061_2023009035842_03,643.0300000000001,2022-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022166_h24v05_061_2024231211014_01,851.2650000000001,2022-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022166_h24v05_061_2024231211014_03,828.505,2022-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022167_h24v05_061_2023009042721_02,610.2389380530973,2022-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022167_h24v05_061_2023009042721_03,499.7142857142857,2022-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022167_h24v05_061_2024231215849_02,1044.5733333333333,2022-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022167_h24v05_061_2024231215849_03,564.0,2022-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022168_h24v05_061_2023009050742_03,231.9,2022-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022168_h24v05_061_2024231222154_03,415.015,2022-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022169_h24v05_061_2023009053417_04,394.19000000000005,2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022169_h24v05_061_2024231232528_04,521.6949999999999,2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h24v05_061_2023009064045_01,310.0,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h24v05_061_2023009064045_03,598.235,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h24v05_061_2023009064045_04,371.74,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h24v05_061_2024231234223_01,433.0,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h24v05_061_2024231234223_03,703.2199999999999,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h24v05_061_2024231234223_04,554.79,2022-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022171_h24v05_061_2023009072538_04,409.915,2022-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022171_h24v05_061_2024232003936_04,549.6150000000001,2022-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022173_h24v05_061_2023009082044_02,469.25500000000005,2022-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022173_h24v05_061_2023009082044_04,486.424778761062,2022-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022173_h24v05_061_2024232011953_02,625.9350000000001,2022-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022173_h24v05_061_2024232011953_04,809.355,2022-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022174_h24v05_061_2023009085443_03,330.995,2022-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022174_h24v05_061_2023009085443_04,288.20500000000004,2022-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022174_h24v05_061_2024232024921_03,500.49499999999995,2022-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022174_h24v05_061_2024232024921_04,384.05999999999995,2022-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022175_h24v05_061_2023009094234_01,116.31,2022-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022175_h24v05_061_2023009094234_03,147.315,2022-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022175_h24v05_061_2024232033017_01,349.13000000000005,2022-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022175_h24v05_061_2024232033017_03,352.345,2022-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022176_h24v05_061_2023009102157_02,120.69999999999999,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022176_h24v05_061_2023009102157_03,183.855,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022176_h24v05_061_2023009102157_04,175.34,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022176_h24v05_061_2024232034836_02,375.94000000000005,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022176_h24v05_061_2024232034836_03,240.79000000000002,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022176_h24v05_061_2024232034836_04,284.74,2022-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022177_h24v05_061_2023009133754_01,242.79500000000002,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022177_h24v05_061_2023009133754_04,250.68,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022177_h24v05_061_2024232043928_01,416.40500000000003,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022177_h24v05_061_2024232043928_04,431.90000000000003,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022178_h24v05_061_2023009142154_02,458.54999999999995,2022-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022178_h24v05_061_2023009142154_04,479.05,2022-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022178_h24v05_061_2024232054140_02,696.9100000000001,2022-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022178_h24v05_061_2024232054140_04,624.025,2022-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022179_h24v05_061_2023009150426_03,573.6949999999999,2022-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022179_h24v05_061_2023009150426_04,588.74,2022-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022179_h24v05_061_2024232060108_03,678.3149999999999,2022-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022179_h24v05_061_2024232060108_04,714.2199999999999,2022-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022180_h24v05_061_2023009155513_02,426.515,2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022180_h24v05_061_2023009155513_04,788.8050000000001,2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022180_h24v05_061_2024232065545_02,707.45,2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022180_h24v05_061_2024232065545_04,901.2299999999999,2022-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022181_h24v05_061_2023009170311_03,1343.0,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022181_h24v05_061_2023009170311_04,1401.24,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022181_h24v05_061_2024232072504_03,1479.0,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022181_h24v05_061_2024232072504_04,1475.04,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022188_h24v05_061_2023009222318_03,1024.934306569343,2022-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022191_h24v05_061_2023009235544_01,628.0,2022-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022191_h24v05_061_2023009235544_03,705.75,2022-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022196_h24v05_061_2023010022616_02,333.39416058394164,2022-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022197_h24v05_061_2023010025731_03,313.40000000000003,2022-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022197_h24v05_061_2023010025731_04,289.18,2022-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022199_h24v05_061_2023010035703_02,445.49499999999995,2022-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022199_h24v05_061_2023010035703_03,414.895,2022-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022199_h24v05_061_2023010035703_04,260.325,2022-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022200_h24v05_061_2023010043049_01,569.71,2022-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022200_h24v05_061_2023010043049_03,372.1587301587301,2022-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022201_h24v05_061_2023010050000_04,832.2539682539682,2022-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022207_h24v05_061_2023010081122_01,403.0,2022-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022211_h24v05_061_2023010100552_03,1435.0,2022-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022211_h24v05_061_2023010100552_04,822.0,2022-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022212_h24v05_061_2023010104037_02,997.0,2022-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022212_h24v05_061_2023010104037_04,602.3262032085562,2022-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022213_h24v05_061_2023010111616_03,283.3850267379679,2022-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022214_h24v05_061_2023010114342_01,259.77500000000003,2022-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022214_h24v05_061_2023010114342_03,349.76500000000004,2022-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022215_h24v05_061_2023010180300_04,418.0,2022-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022216_h24v05_061_2023010182719_01,310.655,2022-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022216_h24v05_061_2023010182719_03,315.16814159292034,2022-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022217_h24v05_061_2023010184844_02,1247.0,2022-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022218_h24v05_061_2023010190502_01,819.0,2022-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022218_h24v05_061_2023010190502_03,853.7777777777777,2022-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022220_h24v05_061_2023010193722_04,1346.2063492063492,2022-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022221_h24v05_061_2023010195543_04,378.0,2022-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022222_h24v05_061_2023010201532_02,419.515,2022-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022222_h24v05_061_2023010201532_03,425.7266666666667,2022-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022222_h24v05_061_2023010201532_04,370.645,2022-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022224_h24v05_061_2023010205144_02,290.0,2022-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022224_h24v05_061_2023010205144_04,354.47999999999996,2022-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022225_h24v05_061_2023010212907_01,402.06500000000005,2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022225_h24v05_061_2023010212907_04,400.0,2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022228_h24v05_061_2023010222832_02,272.335,2022-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022228_h24v05_061_2023010222832_04,316.93650793650795,2022-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022230_h24v05_061_2023010230520_01,362.0,2022-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022230_h24v05_061_2023010230520_03,306.335,2022-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022231_h24v05_061_2023010232630_02,203.92000000000002,2022-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022231_h24v05_061_2023010232630_04,153.6,2022-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022232_h24v05_061_2023010234506_03,375.0,2022-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022233_h24v05_061_2023011002228_02,404.22994652406413,2022-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022234_h24v05_061_2023011011659_03,411.28666666666663,2022-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022234_h24v05_061_2023011011659_04,304.7733333333333,2022-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022235_h24v05_061_2023011020222_02,333.9,2022-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022235_h24v05_061_2023011020222_04,292.47499999999997,2022-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022239_h24v05_061_2023011045500_01,403.465,2022-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022239_h24v05_061_2023011045500_03,353.5133333333333,2022-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022240_h24v05_061_2023011054429_02,302.71428571428567,2022-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022240_h24v05_061_2023011054429_04,289.1533333333333,2022-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022241_h24v05_061_2023011063057_01,286.36,2022-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022241_h24v05_061_2023011063057_04,351.12,2022-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022242_h24v05_061_2023011071143_02,351.74,2022-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022242_h24v05_061_2023011071143_04,288.545,2022-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022243_h24v05_061_2023011080009_03,342.885,2022-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022243_h24v05_061_2023011080009_04,341.39,2022-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022244_h24v05_061_2023011085216_02,296.99,2022-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022244_h24v05_061_2023011085216_04,430.0,2022-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022245_h24v05_061_2023011094336_02,486.19500000000005,2022-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022246_h24v05_061_2023011102821_01,843.4999999999999,2022-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022246_h24v05_061_2023011102821_03,472.82,2022-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022247_h24v05_061_2023011111324_04,708.0,2022-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022249_h24v05_061_2023011125058_02,331.02,2022-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022249_h24v05_061_2023011125058_04,421.20000000000005,2022-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022250_h24v05_061_2023011133420_01,397.2,2022-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022250_h24v05_061_2023011133420_03,578.8128342245989,2022-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022250_h24v05_061_2023011133420_04,464.2352941176471,2022-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022251_h24v05_061_2023011142544_02,588.6666666666666,2022-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022251_h24v05_061_2023011142544_04,400.0,2022-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022252_h24v05_061_2023011151302_02,744.7466666666666,2022-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022252_h24v05_061_2023011151302_03,614.0,2022-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022253_h24v05_061_2023011160207_04,860.0,2022-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022255_h24v05_061_2023011173616_01,745.27,2022-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022255_h24v05_061_2023011173616_03,722.4300000000001,2022-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022256_h24v05_061_2023011182352_02,497.445,2022-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022256_h24v05_061_2023011182352_04,527.62,2022-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022257_h24v05_061_2023011190230_01,294.41,2022-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022257_h24v05_061_2023011190230_04,415.8950000000001,2022-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022258_h24v05_061_2023011195531_02,375.575,2022-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022258_h24v05_061_2023011195531_04,435.67256637168146,2022-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022259_h24v05_061_2023011203611_02,1977.8,2022-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022260_h24v05_061_2023011211759_04,396.6,2022-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022261_h24v05_061_2023011220750_02,276.445,2022-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022261_h24v05_061_2023011220750_04,196.44,2022-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022262_h24v05_061_2023011225910_01,240.56500000000003,2022-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022262_h24v05_061_2023011225910_03,348.8,2022-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022263_h24v05_061_2023011235400_02,521.6949999999999,2022-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022263_h24v05_061_2023011235400_04,396.04761904761904,2022-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022264_h24v05_061_2023012004236_01,611.19,2022-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022264_h24v05_061_2023012004236_03,672.5300000000001,2022-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022265_h24v05_061_2023012014047_02,624.385,2022-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022265_h24v05_061_2023012014047_04,402.23809523809524,2022-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022266_h24v05_061_2023012022728_01,566.4699999999999,2022-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022266_h24v05_061_2023012022728_03,603.6133333333333,2022-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022266_h24v05_061_2023012022728_04,508.1133333333333,2022-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022267_h24v05_061_2023012031447_02,536.14,2022-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022268_h24v05_061_2023012040411_02,332.425,2022-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022268_h24v05_061_2023012040411_03,441.21,2022-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022268_h24v05_061_2023012040411_04,411.87333333333333,2022-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022269_h24v05_061_2023012050112_02,363.57500000000005,2022-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022269_h24v05_061_2023012050112_04,427.23499999999996,2022-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022270_h24v05_061_2023012055451_02,658.07,2022-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022270_h24v05_061_2023012055451_04,460.0,2022-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022271_h24v05_061_2023012064704_01,735.0,2022-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
